9,30,16,47,1018,8
9,27,14,61,1019,6
9,21,16,73,1020,5
9,25,15,60,1016,6
9,24,17,56,1015,6
9,27,16,54,1017,6
9,28,16,57,1022,10
10,27,15,57,1022,5
10,30,16,50,1018,3
10,30,13,43,1017,5
10,31,13,47,1018,3
10,26,14,53,1015,6
10,24,16,58,1011,10
10,25,15,59,1013,8
10,24,14,61,1019,6
10,27,10,52,1023,6
10,29,12,51,1023,5
10,30,14,53,1020,6
10,25,16,44,1017,14
10,19,11,42,1020,18
10,20,8,44,1023,16
10,23,4,44,1021,6
10,24,8,45,1018,3
10,26,7,51,1014,6
10,25,12,56,1016,14
10,24,17,52,1017,24
10,20,15,71,1014,6
10,23,16,67,1013,6
10,22,15,63,1012,8
10,19,10,65,1014,6
10,22,8,64,1016,3
10,23,8,71,1019,3
10,21,12,78,1020,3
10,19,13,86,1016,5
10,19,13,75,1015,18
10,18,5,49,1022,13
10,19,0,61,1023,3
10,17,1,62,1021,5
11,18,6,67,1018,5
11,12,8,92,1014,6
11,19,11,85,1008,8
11,18,13,74,1010,14
11,16,11,91,1004,11
11,16,6,70,992,27
11,13,7,88,1005,11
11,14,11,72,1012,23
11,15,9,74,1014,16
11,14,9,75,1013,18
11,12,8,68,1006,26
11,12,5,56,1011,16
11,9,5,93,1011,8
11,14,6,89,1017,3
11,13,6,90,1022,2
11,13,4,93,1021,3
11,10,7,93,1018,3
11,14,8,88,1011,6
11,16,6,71,1010,10
11,16,7,73,1012,11
11,13,7,82,1010,5
11,12,5,64,1015,6
11,11,0,77,1021,3
11,8,2,93,1011,5
11,10,7,91,1004,8
11,13,7,84,1004,5
11,13,3,82,1016,5
11,11,7,88,1019,5
11,14,5,75,1020,13
11,16,9,54,1022,21
12,16,5,65,1021,8
12,17,6,70,1015,14
12,16,3,69,1013,5
12,6,-1,72,1007,13
12,8,0,57,1013,19
12,8,-3,77,1023,2
12,7,-3,83,1023,3
12,7,4,96,1020,2
12,7,6,91,1022,2
12,9,5,89,1025,2
12,10,7,92,1026,2
12,12,6,83,1024,5
12,11,-1,74,1028,5
12,13,-2,72,1025,3
12,8,-3,82,1014,5
12,10,2,94,1000,8
12,14,9,88,998,23
12,14,7,77,1000,26
12,11,7,79,1004,14
12,11,6,68,1012,18
12,10,6,87,1017,11
12,12,8,85,1014,6
12,13,3,70,1027,11
12,10,1,89,1032,3
12,9,5,88,1030,5
12,13,6,71,1025,11
12,12,3,55,1025,18
12,9,1,83,1020,3
12,9,6,92,1013,5
12,12,7,86,1012,5
12,10,6,89,1012,5
1,11,2,62,1018,3
1,11,4,83,1021,8
1,16,8,82,1024,14
1,13,8,88,1023,11
1,14,6,79,1023,6
1,8,2,89,1026,5
1,7,2,88,1028,3
1,15,2,78,1029,6
1,15,1,77,1029,5
1,12,3,81,1025,5
1,12,6,77,1021,3
1,12,7,81,1017,10
1,11,6,71,1015,24
1,11,2,55,1025,10
1,9,-1,81,1029,3
1,12,1,89,1027,5
1,12,-1,80,1029,2
1,9,0,86,1025,5
1,15,7,68,1023,19
1,18,8,60,1025,21
1,16,0,54,1026,6
1,15,-1,65,1020,3
1,7,-1,85,1014,3
1,10,2,81,1015,10
1,7,-2,71,1015,5
1,6,0,88,1014,8
1,9,1,85,1010,10
1,11,5,72,1007,11
1,9,4,89,1012,5
1,11,0,82,1011,5
1,10,6,79,1005,3
2,13,6,76,1007,6
2,11,7,93,1003,3
2,12,7,91,1001,3
2,12,7,82,1006,6
2,13,5,70,1016,6
2,12,5,81,1020,5
2,14,1,73,1027,5
2,15,1,70,1026,5
2,8,1,87,1026,6
2,14,6,71,1029,3
2,12,7,79,1031,5
2,13,8,81,1032,5
2,17,5,78,1032,3
2,21,4,71,1033,3
2,21,4,69,1032,3
2,21,4,68,1029,3
2,23,6,65,1029,5
2,19,6,74,1032,5
2,18,5,66,1031,3
2,17,3,71,1025,5
2,13,4,84,1024,10
2,13,4,50,1032,14
2,12,2,57,1036,13
2,15,0,56,1032,11
2,16,0,56,1031,8
2,18,0,62,1032,5
2,18,1,63,1030,3
2,17,1,67,1023,3
3,18,1,64,1023,6
3,17,1,63,1025,6
3,19,3,64,1026,5
3,18,5,62,1024,5
3,22,5,59,1026,5
3,22,4,64,1029,5
3,23,4,61,1028,6
3,24,10,47,1025,16
3,18,9,52,1024,16
3,17,4,56,1028,6
3,16,4,60,1022,13
3,12,5,53,1023,24
3,13,4,57,1025,11
3,17,-1,60,1026,3
3,19,0,60,1026,3
3,23,1,58,1025,5
3,24,2,52,1025,3
3,23,3,53,1027,5
3,23,4,53,1030,5
3,24,3,51,1027,5
3,23,3,53,1021,5
3,22,6,56,1020,5
3,20,10,67,1021,6
3,22,7,55,1023,8
3,19,2,51,1024,6
3,22,3,60,1021,5
3,23,6,60,1019,3
3,20,11,70,1014,5
3,16,11,88,1010,13
3,19,11,69,1015,6
3,16,5,75,1017,8
4,17,4,74,1020,8
4,16,9,75,1017,16
4,18,12,66,1012,19
4,15,8,64,1011,27
4,15,7,59,1014,19
4,15,5,65,1017,11
4,17,10,54,1011,18
4,15,5,52,1012,10
4,12,6,59,1005,18
4,10,3,68,1003,23
4,10,1,63,1009,14
4,12,3,49,1017,19
4,13,4,50,1015,19
4,12,2,67,1007,10
4,13,5,73,1005,16
4,11,6,75,1009,23
4,13,7,48,1009,26
4,16,2,52,1014,10
4,17,4,56,1014,8
4,20,8,61,1016,10
4,24,5,58,1015,6
4,17,9,64,1012,10
4,22,6,68,1020,3
4,25,7,59,1025,3
4,27,9,56,1020,6
4,18,8,66,1011,13
4,16,9,48,1013,26
4,17,6,63,1012,18
4,16,10,63,1005,19
4,15,8,60,1008,23
5,15,3,73,1010,8
5,16,7,62,1012,8
5,15,7,67,1011,8
5,13,6,59,1012,16
5,18,3,53,1016,13
5,22,3,54,1017,5
5,24,6,53,1017,8
5,21,9,51,1020,11
5,26,9,54,1020,8
5,21,14,60,1016,14
5,18,11,73,1015,13
5,20,10,64,1016,6
5,20,10,76,1017,5
5,18,10,81,1016,5
5,24,11,78,1017,8
5,24,10,70,1017,3
5,27,10,51,1017,6
5,27,10,54,1018,6
5,23,14,72,1019,8
5,23,11,70,1017,5
5,23,11,66,1018,6
5,23,12,62,1019,6
5,24,13,66,1016,6
5,19,13,80,1013,5
5,22,11,63,1013,6
5,22,9,67,1012,6
5,21,12,70,1009,14
5,18,11,52,1011,13
5,16,11,76,1012,13
5,16,9,66,1012,18
5,19,8,61,1015,11
6,23,13,71,1014,10
6,21,14,60,1015,11
6,25,9,59,1014,6
6,24,15,67,1014,3
6,23,14,75,1012,11
6,24,13,63,1016,11
6,26,14,59,1019,8
6,28,13,54,1022,6
6,31,14,52,1020,6
6,27,17,51,1015,13
6,21,11,50,1019,8
6,23,8,45,1025,11
6,28,9,47,1021,6
6,27,13,48,1017,13
6,25,13,50,1017,10
6,27,12,50,1023,13
6,29,12,49,1026,5
6,32,13,49,1025,5
6,33,15,44,1023,8
6,34,13,37,1022,6
6,32,17,41,1024,10
6,33,17,44,1023,8
6,33,14,38,1020,5
6,33,15,42,1015,6
6,30,16,47,1014,8
6,32,14,44,1014,11
6,33,14,42,1016,8
6,35,16,40,1017,6
6,34,18,45,1017,10
6,34,18,51,1014,8
7,26,18,58,1011,16
7,25,16,47,1014,19
7,28,12,44,1020,8
7,32,15,41,1022,11
7,35,16,41,1021,8
7,32,17,41,1015,10
7,27,17,45,1015,19
7,32,15,45,1019,11
7,35,14,30,1018,5
7,34,19,26,1018,6
7,35,18,27,1018,10
7,35,17,30,1017,10
7,35,18,32,1014,8
7,30,18,37,1016,18
7,31,14,27,1018,8
7,34,15,26,1019,3
7,36,18,26,1018,5
7,35,20,28,1016,6
7,36,18,27,1015,6
7,32,20,27,1014,14
7,29,17,40,1016,10
7,32,15,31,1019,6
7,35,16,29,1019,5
7,36,19,27,1017,6
7,36,20,33,1016,10
7,35,20,31,1015,6
7,36,17,31,1014,10
7,35,18,32,1019,11
7,37,19,29,1017,6
7,38,19,29,1014,5
7,34,19,32,1012,10
8,30,18,46,1014,14
8,27,15,42,1019,24
8,29,12,39,1026,10
8,34,15,33,1025,8
8,34,19,35,1024,11
8,36,18,30,1022,6
8,37,17,28,1020,5
8,37,17,25,1019,6
8,38,17,24,1018,3
8,38,18,24,1019,3
8,38,19,26,1020,6
8,36,23,29,1018,8
8,34,23,31,1016,10
8,33,19,38,1015,8
8,35,18,51,1016,10
8,31,18,59,1021,10
8,34,19,56,1019,6
8,33,18,46,1018,11
8,33,20,49,1018,6
8,34,18,49,1020,5
8,35,18,43,1021,5
8,35,19,25,1021,6
8,36,19,34,1020,10
8,37,19,34,1019,5
8,37,21,34,1018,8
8,37,21,31,1016,10
8,32,18,54,1015,6
8,32,16,49,1016,5
8,32,13,30,1016,5
8,33,15,38,1016,3
8,34,18,43,1014,6
9,33,20,47,1014,6
9,32,20,45,1016,8
9,31,18,48,1018,13
9,27,19,50,1015,14
9,29,17,42,1017,11
9,32,13,34,1015,11
9,27,20,40,1012,23
9,30,13,38,1018,5
9,33,14,34,1016,6
9,31,15,39,1013,8
9,26,12,44,1013,8
9,26,16,41,1014,16
9,28,18,47,1012,29
9,27,18,45,1016,13
9,28,12,44,1021,5
9,31,12,40,1019,3
9,31,15,42,1016,6
9,28,17,37,1018,8
9,27,17,54,1022,6
9,29,14,53,1023,5
9,25,17,48,1021,8
9,20,15,88,1019,8
9,22,15,82,1017,6
9,21,15,80,1015,6
9,20,14,82,1010,11
9,19,11,79,1009,18
9,22,13,65,1015,16
9,19,14,86,1014,8
9,22,14,83,1013,13
9,20,12,53,1013,21
10,19,12,53,1014,16
10,22,13,53,1015,13
10,21,7,65,1016,3
10,17,13,83,1008,5
10,15,10,84,1006,13
10,19,10,70,1012,3
10,19,7,63,1021,8
10,17,10,59,1024,19
10,16,8,71,1024,8
10,18,5,71,1024,5
10,20,7,65,1024,3
10,25,9,66,1024,5
10,24,11,53,1024,3
10,25,7,62,1025,3
10,25,8,62,1025,5
10,24,8,62,1021,3
10,23,8,71,1019,6
10,20,9,77,1019,8
10,16,6,54,1021,13
10,18,3,61,1026,5
10,20,2,65,1026,5
10,21,3,63,1028,5
10,22,3,61,1029,5
10,22,8,72,1026,5
10,23,8,76,1020,13
10,22,9,55,1024,10
10,19,4,67,1030,5
10,22,3,68,1029,5
10,23,3,64,1026,5
10,21,7,69,1027,6
10,22,4,70,1022,5
11,21,4,75,1019,3
11,21,13,78,1016,13
11,18,15,81,1011,24
11,15,11,81,1010,14
11,15,4,67,1020,11
11,16,3,75,1026,6
11,16,7,87,1027,5
11,19,7,80,1029,3
11,19,6,81,1029,3
11,22,7,82,1027,2
11,19,8,78,1024,6
11,19,11,62,1020,8
11,16,5,84,1016,10
11,16,5,69,1016,8
11,16,3,76,1020,6
11,15,3,79,1024,6
11,14,1,84,1022,3
11,16,3,64,1019,6
11,12,0,63,1022,3
11,15,-1,58,1023,3
11,12,-4,53,1023,5
11,11,-5,62,1019,3
11,9,0,74,1017,6
11,13,-1,64,1023,10
11,12,-2,78,1024,5
11,13,3,59,1027,18
11,15,5,62,1027,16
11,16,2,75,1023,3
11,12,3,62,1021,13
11,11,3,60,1020,19
12,7,1,63,1017,11
12,8,4,61,1015,14
12,11,3,62,1008,13
12,10,0,67,1012,6
12,11,-3,68,1020,3
12,10,-5,72,1026,5
12,11,-5,74,1028,3
12,11,-4,73,1030,3
12,10,-4,76,1031,5
12,11,-2,76,1030,5
12,10,5,94,1028,3
12,10,7,100,1033,3
12,15,2,93,1036,3
12,14,0,88,1035,5
12,16,-2,77,1031,3
12,16,-2,72,1029,3
12,14,-3,74,1028,5
12,13,-3,74,1028,5
12,11,-3,81,1026,3
12,14,-3,74,1016,11
12,10,0,52,1021,21
12,8,-6,66,1022,5
12,7,-6,74,1022,5
12,11,-5,72,1027,8
12,10,-4,72,1030,3
12,11,-5,69,1031,3
12,11,-5,66,1023,5
12,9,-6,73,1017,3
12,10,-1,83,1012,6
12,10,7,89,1008,18
12,7,3,84,1004,14
1,9,2,81,1006,14
1,8,-1,89,1021,5
1,6,1,93,1028,3
1,7,-1,89,1027,5
1,16,-3,76,1022,6
1,17,-1,67,1022,6
1,12,-2,83,1026,3
1,13,-2,89,1021,3
1,11,1,91,1007,10
1,8,-1,64,1005,18
1,7,-4,71,1013,5
1,7,-4,65,1020,6
1,9,-6,71,1022,3
1,11,-3,84,1019,6
1,11,0,78,1022,8
1,11,-2,83,1021,6
1,10,2,77,1014,13
1,11,-1,57,1025,11
1,9,-4,70,1026,3
1,10,-3,75,1024,6
1,10,1,78,1019,6
1,11,6,83,1018,8
1,13,3,78,1022,6
1,12,-1,82,1027,5
1,13,-2,80,1031,5
1,10,0,94,1028,3
1,13,4,79,1025,6
1,17,2,71,1027,5
1,16,1,68,1026,10
1,16,4,55,1025,8
1,11,-1,25,1024,8
2,10,-9,45,1026,6
2,12,-2,60,1030,6
2,12,-3,67,1034,3
2,18,-1,60,1031,3
2,19,-1,51,1028,8
2,15,-2,57,1023,6
2,13,-3,64,1017,6
2,12,-1,66,1018,5
2,8,-1,84,1010,8
2,8,-1,51,1015,14
2,9,-1,58,1021,5
2,9,1,55,1021,14
2,8,-3,54,1022,6
2,8,-5,45,1026,13
2,12,-6,60,1026,3
2,13,-1,61,1024,6
2,15,-2,65,1024,10
2,16,-1,65,1027,8
2,18,-1,62,1030,5
2,18,0,59,1030,5
2,19,2,54,1028,5
2,20,4,60,1024,10
2,18,2,57,1024,6
2,15,4,70,1014,8
2,10,5,87,1013,8
2,15,7,70,1017,10
2,11,6,86,1014,8
2,16,7,70,1021,14
3,16,1,64,1027,3
3,17,0,58,1026,5
3,14,2,71,1012,11
3,9,5,53,1007,26
3,10,3,47,1010,19
3,10,4,48,1012,26
3,12,1,50,1013,14
3,14,6,67,1011,16
3,16,0,68,1008,6
3,17,2,72,1009,3
3,18,7,72,1009,8
3,14,5,72,1010,11
3,16,7,70,1012,8
3,16,8,71,1016,11
3,15,10,73,1019,14
3,20,9,60,1020,11
3,20,4,50,1019,8
3,20,4,41,1020,8
3,20,4,49,1020,8
3,18,2,44,1020,6
3,20,2,52,1018,6
3,18,3,48,1017,8
3,20,1,48,1016,10
3,10,3,78,1009,8
3,14,5,79,1006,13
3,12,4,50,1011,19
3,11,6,57,1012,29
3,15,3,52,1017,21
3,19,1,58,1020,5
3,20,4,56,1018,8
3,23,4,49,1014,6
4,16,8,57,1013,14
4,19,3,58,1020,8
4,23,5,54,1025,2
4,26,9,53,1026,8
4,26,9,47,1027,6
4,27,9,41,1027,5
4,20,8,46,1025,14
4,19,8,39,1024,23
4,20,4,42,1022,11
4,22,3,42,1023,6
4,21,7,39,1025,13
4,23,3,44,1020,10
4,19,9,36,1017,14
4,21,3,45,1009,11
4,13,4,60,1007,19
4,12,-1,68,1009,13
4,14,5,52,1013,24
4,17,1,43,1023,5
4,21,2,39,1021,10
4,20,11,47,1016,16
4,19,12,53,1015,21
4,19,11,44,1020,18
4,19,11,43,1019,23
4,21,3,38,1020,8
4,19,6,48,1015,10
4,16,8,61,1011,8
4,15,8,79,1008,8
4,16,8,81,1006,10
4,15,9,78,1009,11
4,19,9,71,1015,5
5,20,9,65,1014,6
5,18,11,79,1013,8
5,18,9,71,1013,5
5,21,10,65,1014,11
5,22,14,68,1016,27
5,23,11,73,1017,10
5,19,13,76,1014,13
5,22,9,51,1017,10
5,24,7,61,1017,6
5,25,12,51,1020,10
5,28,11,53,1020,11
5,30,11,47,1018,5
5,27,10,44,1016,10
5,26,14,48,1015,16
5,22,13,44,1012,14
5,20,9,53,1008,11
5,17,10,59,1007,14
5,14,9,79,1010,16
5,17,8,61,1017,18
5,18,6,59,1023,8
5,23,6,54,1024,6
5,27,8,44,1024,11
5,27,9,41,1021,8
5,29,12,41,1019,6
5,31,13,39,1018,5
5,30,14,34,1015,8
5,23,15,38,1017,18
5,29,10,46,1018,6
5,25,17,35,1017,10
5,27,11,43,1016,6
5,31,16,50,1017,11
6,29,17,70,1018,11
6,23,12,48,1021,16
6,25,11,44,1020,13
6,27,11,39,1020,6
6,26,12,42,1014,10
6,24,12,30,1012,6
6,24,15,33,1015,13
6,26,12,52,1021,11
6,24,16,71,1023,6
6,27,11,62,1022,6
6,29,13,50,1021,6
6,31,14,48,1019,6
6,30,15,58,1019,8
6,29,12,61,1021,5
6,31,12,34,1022,8
6,32,13,35,1021,6
6,28,17,52,1018,11
6,27,15,51,1021,14
6,31,13,42,1021,11
6,32,13,38,1021,8
6,34,13,33,1017,10
6,32,14,35,1016,13
6,31,18,48,1016,10
6,33,18,43,1017,8
6,30,18,47,1017,10
6,28,17,35,1014,14
6,28,14,36,1014,11
6,30,15,39,1017,8
6,32,16,44,1021,5
6,35,16,28,1022,5
7,36,19,29,1019,8
7,35,18,20,1016,13
7,34,15,20,1015,11
7,29,16,36,1012,13
7,29,15,51,1014,8
7,30,16,36,1019,5
7,33,17,37,1023,14
7,36,18,25,1022,10
7,36,19,26,1017,8
7,36,19,28,1013,10
7,33,19,33,1011,16
7,27,17,51,1012,10
7,29,16,60,1015,6
7,32,15,42,1018,6
7,37,18,34,1016,6
7,37,22,30,1016,11
7,35,20,25,1015,10
7,33,19,26,1014,11
7,32,18,45,1016,10
7,33,18,38,1018,6
7,36,18,28,1019,6
7,37,19,27,1017,6
7,35,19,26,1017,13
7,36,19,29,1015,8
7,34,21,33,1014,8
7,32,19,49,1013,6
7,27,17,64,1014,6
7,30,15,56,1017,5
7,30,17,55,1019,6
7,34,22,31,1013,5
7,30,20,46,1012,13
8,33,18,47,1015,6
8,33,18,36,1014,10
8,30,18,41,1013,5
8,29,21,44,1013,13
8,31,19,43,1014,13
8,29,18,45,1012,13
8,29,19,56,1010,14
8,25,16,55,1009,19
8,26,17,48,1012,13
8,29,14,44,1017,5
8,31,16,38,1020,10
8,32,16,32,1016,6
8,31,17,42,1016,16
8,34,17,36,1015,6
8,36,17,27,1013,8
8,34,17,26,1011,10
8,31,18,32,1012,11
8,32,15,27,1012,8
8,32,17,34,1012,8
8,33,18,41,1016,10
8,34,16,31,1017,8
8,35,17,26,1016,6
8,36,15,24,1016,6
8,37,19,23,1015,10
8,35,20,30,1015,6
8,31,21,29,1017,14
8,32,16,31,1019,8
8,33,16,27,1019,6
8,33,17,37,1018,5
8,31,21,41,1016,8
8,32,18,42,1015,6
9,30,20,58,1017,13
9,29,18,67,1017,5
9,30,16,53,1015,6
9,30,18,56,1014,5
9,28,17,57,1015,13
9,27,14,54,1016,6
9,28,14,54,1018,6
9,30,14,51,1020,5
9,31,16,43,1022,5
9,30,17,38,1023,5
9,31,15,39,1021,5
9,31,15,42,1017,5
9,27,18,49,1010,13
9,25,16,48,1010,8
9,27,12,50,1015,8
9,28,11,36,1016,8
9,23,17,46,1014,16
9,19,9,51,1012,8
9,18,14,74,999,19
9,19,11,62,1008,19
9,21,14,74,1013,21
9,23,14,77,1013,6
9,23,16,76,1017,8
9,24,15,70,1021,8
9,22,15,79,1018,10
9,21,10,70,1017,6
9,23,11,67,1016,5
9,25,11,64,1018,5
9,26,10,61,1019,8
9,23,15,51,1016,16
10,24,8,51,1019,5
10,24,9,52,1015,6
10,23,11,49,1015,10
10,21,9,42,1021,16
10,20,11,56,1020,13
10,21,13,58,1019,5
10,22,14,74,1023,5
10,22,14,62,1026,5
10,22,10,53,1027,5
10,24,8,58,1026,5
10,23,11,49,1025,5
10,18,14,80,1022,3
10,20,14,72,1023,8
10,20,11,82,1024,3
10,21,9,72,1022,5
10,21,9,74,1017,5
10,17,12,71,1013,11
10,16,10,73,1012,11
10,15,11,76,1012,14
10,15,11,83,999,21
10,16,11,84,1008,19
10,17,13,86,1007,19
10,17,12,84,1010,21
10,15,11,82,1002,23
10,15,8,84,1006,8
10,17,10,85,1014,5
10,21,11,86,1023,6
10,24,13,76,1025,6
10,21,14,82,1022,5
10,17,13,75,1023,14
10,19,9,86,1026,3
11,20,8,79,1025,3
11,17,10,73,1025,10
11,16,5,66,1028,10
11,16,2,73,1022,3
11,17,2,75,1020,5
11,19,5,74,1023,6
11,18,8,61,1025,6
11,21,3,66,1026,2
11,17,4,59,1025,10
11,16,5,57,1023,11
11,8,3,73,1018,13
11,7,5,89,1012,13
11,8,4,87,1012,5
11,8,3,86,1011,6
11,11,5,72,1011,11
11,12,3,66,1018,10
11,12,0,73,1025,5
11,15,1,72,1024,5
11,13,2,71,1015,6
11,8,1,61,1011,11
11,7,0,65,1011,10
11,10,0,60,1020,8
11,12,-1,73,1026,6
11,12,-1,77,1027,3
11,12,-1,81,1028,5
11,12,-2,79,1030,5
11,11,-2,80,1030,3
11,12,-2,80,1028,5
11,11,0,84,1024,6
11,14,4,78,1028,6
12,16,1,78,1029,3
12,15,1,82,1029,3
12,12,2,89,1028,3
12,7,5,93,1025,2
12,10,4,88,1027,3
12,11,-1,81,1029,3
